item,$19.99 Crispy Feast,10 pc Grilled Wings,10 pc Grilled Wings Combo,10 pc Mixed Wings,10 pc Mixed Wings Combo,10 pc Spicy Wings,10 pc Spicy Wings Combo,100 pc Family Grilled Wings,100 pc Family Mixed Wings,100 pc Family Spicy Wings,100 pc Grilled Wings,100 pc Mixed Wings,100 pc Spicy Wings,15 pc Crispy Strips,15 pc Grilled Wings,15 pc Grilled Wings Combo,15 pc Mixed Wings,15 pc Mixed Wings Combo,15 pc Spicy Wings,15 pc Spicy Wings Combo,2 pc Crispy Strips,20 Oz Soda,20 pc Crispy Strips,20 pc Grilled Wings,20 pc Mixed Wings,20 pc Spicy Wings,20pc Spicy Feast Deal,24 pc Family Grilled Wings,24 pc Family Mixed Wings,24 pc Family Spicy Wings,25 pc Game Day Pack,3 Strips Lunch,3 pc Crispy Strips Combo,3 pc Grilled Wings,30 pc Crispy Strips,30 pc Family Grilled Wings,30 pc Family Mixed Wings,30 pc Family Spicy Wings,30 pc Grilled Wings,30 pc Mixed Wings,30 pc Spicy Wings,32 Oz Soda,3pc Strips Box,4 pc Crispy Strips,40 pc Family Grilled Wings,40 pc Family Mixed Wings,40 pc Family Spicy Wings,5 pc Crispy Strips Combo,5 pc Grilled Wings,5 pc Spicy Wings,50 pc Family Grilled Wings,50 pc Family Mixed Wings,50 pc Family Spicy Wings,50 pc Grilled Wings,50 pc Mixed Wings,50 pc Spicy Wings,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Strips Meal for 2,7 pc Crispy Strips,75 pc Family Grilled Wings,75 pc Family Mixed Wings,75 pc Family Spicy Wings,75 pc Grilled Wings,75 pc Mixed Wings,75 pc Spicy Wings,8 pc Crispy Strips Combo,8 pc Grilled Wings,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,8 pc Spicy Wings Combo,8pc Grilled Box,8pc Wings Box,Add 5 Grilled Wings,Add 5 Spicy Wings,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Bottled Beverage,Bottled Cream Soda,Bottled Root Beer,Bottled Sparkling Water,Bottled Water,Buffalo Fries,Can Soda,Carrot Sticks,Celery Sticks,Cheese Dip - Large,Cheese Dip - Medium,Cheese Dip - Regular,Cheese Fries - Large,Cheese Fries - Regular,Chicken Sub,Chicken Sub Combo,Dipping Sauce,Domestic Draft Lager,Domestic Lager,Domestic Lager Special,Drink Upgrade,Extra Sauce,Flavor Platter,Flavor Platter Grilled,Fried Corn - Large,Fried Corn - Regular,Grilled Lunch Combo,Honey Mustard Dip - Large,Honey Mustard Dip - Regular,Hot Honey Strips 3pc,Large Buffalo Fries,Large Carrot Sticks,Large Celery Sticks,Large Fruit Punch,Large Lemonade,Large Veggie Sticks,Large Veggie Sticks Spicy,Legendary Feast Bundle,Premium Lager,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Seasoning Pack,Sports Drink,Sub Box,Triple Chocolate Cake,Triple Feast Deal,Veggie Sticks,Veggie Sticks Spicy,Voodoo Fries - Large,Voodoo Fries - Regular,Wings Lunch Combo
24 pc Family Mixed Wings,0.0,0.00042595106887096344,0.00020601683615366568,0.0004743083003952569,0.00017887487702352204,0.0007451120648545542,0.0004428630331536429,0.00019882692116512577,0.001097333479644464,0.0,0.0,0.0,0.0,0.0005146238957028905,9.323574658524078e-05,3.8785998254630076e-05,0.0,0.00027303754266211604,0.00024429718752862857,0.0002741415941333699,0.006270310353100259,0.005355985398969741,0.0004272134999465983,0.0001011378002528445,8.47816871555744e-05,0.00015282341254680218,0.00029346975449986957,0.00028534741047224997,1.0,0.0005333333333333334,0.00012130622543548935,0.0,0.000831454565804832,0.0,0.0,8.520790729379687e-05,0.0005128731151913017,0.00019053667831057478,0.0,0.0,0.0,0.004879842240716602,0.00012161011796181443,0.0038217747949291572,0.0,0.0002669336002669336,0.00017176228100309173,0.0009712090473518366,0.0,0.0,0.00010769479295676055,0.00023734177215189873,9.532888465204957e-05,8.94054537326777e-05,0.0,0.0,0.0002222557369762107,0.0006339948012426298,0.00036105577689243026,0.00045469308216953554,0.0017368321691523503,0.0,0.00010075566750629723,0.0,0.0,0.0,0.0,0.0005605773947165581,0.0001231830500123183,0.000167079060220067,0.00027697762020828715,0.00034124629080118697,0.0,0.0,0.003969533327960023,0.005848877647802719,0.0014798111479106476,0.0023434736469755925,0.0009603841536614646,0.0,0.0,0.00024554941682013506,0.00011893434823977165,0.0009351355946612259,0.0,0.0005897716741090235,0.0,0.003320683111954459,0.007971014492753623,0.002553902067678405,0.0018545707441465112,0.002308250346237552,0.003591508245425998,0.0009967078437886979,0.007257594338674333,0.0,0.0003674669279764821,0.0,0.0,0.0,0.00018817625842872826,0.0,0.007096946973754687,0.005547933846919238,0.0,0.00043587228941920016,0.0012435049074032954,0.0002602811035918792,0.005568685376661743,0.00034215328467153286,0.0001187789523696401,0.0021684387241186344,0.0,0.0008770220229974664,0.0029638987415577475,0.00018858436007040483,0.0,0.004449123760358647,0.0020977398544793674,0.0028346456692913387,0.00024260067928190198,0.0,0.0,0.0029310433485884714,0.0,0.0011629409484429512,0.0015131735105625445,0.0019799529761168173,0.0024401729526092727,0.0
24 pc Family Spicy Wings,0.0,0.0005417272545832977,0.0003357918797275962,0.0001301913813305559,0.0,0.00043441185461683265,0.000313950990597994,0.0005900865460267506,0.0004822763443453099,0.00026946914578280785,0.0,0.0,0.0002995805871779509,0.0007478312892611427,0.0004747586643456243,0.0003864734299516908,0.0,0.0006202191440975812,0.0002880495445216577,0.0007281048470979821,0.0016636453337616742,0.0030300548685611335,0.0004554771122751082,0.00020247013565499088,0.00014660606949127694,0.00012324377618930243,8.853115743421951e-05,0.0012957563977972141,0.0005333333333333334,1.0,5.517698016387563e-05,0.0,0.0003472282504904599,0.0,0.00027151778441487917,0.000381333714667048,0.00034413930759171315,0.0001856665428889714,0.00020249746878164024,0.0,0.00019175455417066154,0.0032788196249350235,0.0,0.0014288854693339196,0.0005909001378766989,0.0002996404314822213,0.000449842555105713,0.0002899040900635373,0.0,0.0,0.0008831971737690439,0.00013041210224308815,0.0007255577725376383,0.0,0.0,0.0,0.00017353364073578265,9.25240562546262e-05,0.00022558985111069827,0.000671720564245274,0.0006963141769566429,0.0006198667286533395,0.0,0.00024937655860349125,0.0,0.0,0.0,0.00021498441363001182,0.0,0.00021539226244718748,0.0003058337793409282,0.00024025370791555883,0.0,0.0,0.0007809710817565155,0.0016792794364599917,0.001300672013873835,0.0010664418045187372,0.000594883997620464,0.0,0.0,0.0,0.0005825808330905913,0.0010304725452671868,0.0003178639542275906,0.0002898550724637681,0.00019984012789768185,0.0017885888034340906,0.0019107306634056863,0.001232166018158236,0.0015039478631407445,0.0021564399137424034,0.001966751547522928,0.00047322987549158795,0.0018203614083381432,0.0,0.0,0.0,0.0,0.0,0.00010203734566851467,0.0,0.002997601918465228,0.0018991040124659135,0.0,0.0007136060894386299,0.0004555030461766213,0.0,0.0025897680330473466,0.0010545742156604272,0.00029027576197387516,0.006564786913473956,0.0,0.00170196671709531,0.0014061101879074523,0.0002743735138101335,0.0,0.0021058929105593777,0.000732536046332905,0.0008042713592185971,0.0003057169061449098,0.0,0.0,0.0015854415109946922,0.0,0.00028519821275786673,0.000660593839093248,0.0017857142857142857,0.001357441494271597,0.00021039343572480537
25 pc Game Day Pack,0.0,0.005299980928098933,0.0021219068066556644,0.00018596248870942034,0.0002957017636498046,0.004086213659939851,0.0013276539248769153,5.705808513066301e-05,2.9312619082515022e-05,0.0,5.942829975634397e-05,0.0,0.0,0.0004366573876971781,0.002125304405578924,0.0015174506828528073,0.00022264276967605477,0.00030276270972625204,0.0013698867675874386,0.00042960754087589397,0.013044229440221147,0.004926562845966492,0.00026200110622689294,0.0018159242588856124,0.0001631188320691624,0.0002626602227358689,0.0025673385257283282,0.0011346162459131422,0.00012130622543548935,5.517698016387563e-05,1.0,0.00023674865184795477,0.00113159669436602,0.0,2.9717682020802376e-05,0.001252592169907169,0.00020228355659444394,7.364131768864451e-05,0.0008492189420519811,2.86286859433152e-05,8.527572484366117e-05,0.0021842804616112707,0.0,0.004611041955222049,0.00027847950191951944,0.00010005503026664665,8.188666885031116e-05,0.0014873852889175764,0.0,0.0,0.0005282134901132214,0.00023918994339171338,0.0,0.0001382208215845635,0.0,2.9473311916060008e-05,0.001439135192492622,0.00017169908508916088,0.0011119030648610122,0.0,0.0029197648616031456,8.237006122841218e-05,0.0,2.9431674367954792e-05,2.955519432540269e-05,0.0,0.0,0.0005350182160964052,0.0,0.0013954137401739615,0.00013939224979091162,0.0009314415682876639,0.0,0.0,0.01578983096870545,0.019709794437726722,0.0024803109338242817,0.006453921007441328,0.0,0.0,0.0,0.0,5.988023952095808e-05,0.001907512875711911,0.0,0.0,0.0,0.00231077044468241,0.004898987542574534,0.003735879921303358,0.0025620031166635852,0.0028695478590677714,0.008311995779667777,0.004081138758717797,0.008284325572652327,0.0,3.015772490123345e-05,0.0,9.04295403165034e-05,0.0,0.0020543383788786925,0.0,0.0050741775962158675,0.00430453783721618,0.0,0.0006441789646287186,0.005052960950548638,0.0,0.016436411292524437,0.0,2.992936669460074e-05,0.0009673641871595132,0.0,2.835833593284746e-05,0.012558521378331003,0.004642023824143436,0.0,0.014859039918609944,0.010563486191069163,0.009217462433349491,6.0173902578451724e-05,0.0,0.0,0.003450297672740393,0.0,4.9398572381258185e-05,0.010214258692437321,0.004928632426497499,0.00529551023798646,5.760534577608802e-05
3 Strips Lunch,0.0,0.0006674917606485795,0.0007757499402147603,0.0005289885738468049,0.00020873558419871627,0.0012524461839530333,0.0008834206045809374,0.0,0.00016883336147222692,0.0,0.0,0.0,0.0,0.0004727014890096904,0.0003023050762060713,0.00028953137279232326,0.0001290822253775655,0.00017462673535318258,0.0006093845216331506,0.00035112359550561797,0.002408174288800864,0.0009143902160246885,0.0,0.00024762009574643703,0.0,0.0,0.00041425780032774024,0.0,0.0,0.0,0.00023674865184795477,1.0,0.0003873945192097152,0.0,0.0,0.00011430138990490124,0.0,0.0003188521323236349,0.0,0.0,0.0001430615164520744,0.00026062027625749283,0.0,0.001066134745675276,9.052641108043272e-05,8.482483671218933e-05,0.00023682652457075192,0.0012057132257466147,0.0,0.0,0.0,0.00010589854918987609,0.0001371553970648745,0.00012521913348359628,0.0,0.0,0.0010107102684902922,0.000556571519440248,0.0009471048432087393,0.0004919242436664754,0.0006003945449867056,0.00012149192078726765,0.0,0.0,0.0,0.00019577133907595928,0.0,0.00018053800324968405,0.0,0.0006452561421850496,0.00033663233016898944,0.0008727091385114076,0.0001866019779809666,0.0,0.003292234200503518,0.0025007355104442485,0.0007269422989550204,0.004337774388063971,0.0,0.0,0.0,0.0,0.0,0.0005834305717619603,0.0,0.0001152604887044721,0.0001475143826523086,0.00027122321670735016,0.0007395952396960936,0.00396593957774408,0.0003072825975622247,0.0010010845082172354,0.0028582850289826105,0.0020808844553165803,0.0033156498673740055,0.0,0.0,0.0,0.0,0.0,0.00042934755684726785,0.0,0.0012178813640271278,0.0028902190564935168,0.0046702783485895755,0.0006691201070592171,0.0063462338743237616,0.00048042277203939464,0.00035463726775113717,0.0,0.0,0.00017975912277548085,0.0,0.0,0.0005162326488470804,0.00023605319065229366,0.0,0.0014754098360655738,0.007057576342559116,0.0010481481128569658,0.0,0.0,0.0,0.0017817645613172769,0.0,0.000488162069807176,0.001277976209981322,0.000616000616000616,0.0010893785590492696,0.01099411582533292
3 pc Crispy Strips Combo,1.8337184142003153e-05,0.010057268246461255,0.016081454866248242,0.001255407583340402,0.004046631216034593,0.008806853527184829,0.012296861992833617,3.5447165999078376e-05,0.00010814708002883922,0.0,1.817355747387551e-05,0.0,0.0,0.0006207752793488757,0.004783665751204359,0.005596344406222724,0.0006809729182308673,0.0009514591774799455,0.0035006722305370233,0.0013305517683197268,0.047596738727983014,0.00568935334995491,0.00010767353384538081,0.0025671843821837405,0.0005505186918299585,0.0007743325590007744,0.003326249366021227,0.003415486564996369,0.000831454565804832,0.0003472282504904599,0.00113159669436602,0.0003873945192097152,1.0,0.0,3.6351078718260966e-05,0.0029989680969988823,0.0012311901504787962,0.0005477068801649565,0.0009532167281970586,8.881625692766804e-05,0.00010610642474401825,0.003742957330286435,7.328289027719254e-05,0.008538023691092765,0.0014814607762295426,0.0005218525766470972,0.00027589536668218577,0.02492070684186679,0.0,0.0,0.0006626292512289461,0.0002881893234331825,0.00014073109805439257,0.00012165027284418338,0.00010866809142608759,0.0,0.02519998810479674,0.004347334227580523,0.02259668151591452,0.0027436846548477174,0.004367774914917949,0.00017305828603073514,0.00010660412557965994,3.613630614678568e-05,0.0,0.0,0.0,0.002181457610312345,0.0,0.019347538905377146,0.0036456548156918954,0.015393401807943888,0.00018210955710955712,1.8312670536744375e-05,0.010187149488542083,0.009171741904692736,0.0013224233407719646,0.007913740231476903,1.8281535648994517e-05,0.0,0.0,3.6691861745064946e-05,0.00010955702443121644,0.0012227465298109048,0.0,0.002064729262375471,0.0007637791079770511,0.0006854250514068789,0.006009896817096205,0.011757575757575758,0.00097857263371014,0.0021651364198736734,0.011295768649679074,0.016027780283214575,0.023968494910144682,0.0,1.8338865557776596e-05,0.0,1.8332813903606065e-05,0.0,0.0011816570467663501,0.0001406717074028486,0.009600635628289873,0.0250500911159666,3.640467436018785e-05,0.0003602045962106477,0.007957404481891054,0.0013664746683271928,0.005411863930278324,0.00021769892239033417,0.0001460520310360566,0.0007255218810803681,0.0,0.0006007067137809187,0.0037450378248820313,0.0008518024461194773,0.0,0.014052366082152294,0.030323125672157333,0.01055527960053332,0.00010988407230371958,0.0,1.8317366695363874e-05,0.006309774803678919,0.0,0.0025769854132901135,0.011080262493690056,0.0016171384654796977,0.004563646310212778,0.00024965672200724003
3 pc Grilled Wings,0.0,4.474539868150225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7316356878710645e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481836147889295e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.503401360544217e-06,0.0,0.0,0.0,0.0,0.0,2.336776183577137e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.927606511950121e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6034060368337985e-06,9.985421284924011e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 pc Crispy Strips,0.0,0.00017758309408944268,2.9903948517362233e-05,0.0001967342120794806,0.0,0.00010071169598496038,0.00010356612697207167,0.004844570044408559,0.0045336787564766836,0.0036036036036036037,0.004604051565377533,0.0,0.0027063599458728013,0.00294045577064445,8.491126772522713e-05,2.273037232349866e-05,0.0,0.0,3.9710904614407116e-05,0.00014240956992309884,0.000354295837023915,0.00013701758392327016,0.010129431626336522,0.0003127736769673464,0.00023679848448969926,0.000544069640914037,1.4896857880251608e-05,0.00011597564511452595,0.0,0.00027151778441487917,2.9717682020802376e-05,0.0,3.6351078718260966e-05,0.0,1.0,0.0002286178779180532,0.00016758840288252054,0.0,0.00040933278755628325,0.0,0.001147227533460803,0.00026682082981278074,0.0,0.0004449118265652807,0.00033867690223526756,0.0,0.0,2.576921094676081e-05,0.0,0.0,0.0010009099181073704,0.0005919494869771113,0.0,0.004167824395665463,0.0,0.0007331378299120235,0.0,0.0,2.7481964960494674e-05,0.0,0.0004221413118041264,0.0015572281339216196,0.0012760527435133986,0.0,0.0039494470774091624,0.0013605442176870747,0.0012919896640826874,0.00014912019087384433,0.0,1.6929640414437596e-05,0.0,8.354777261638205e-05,0.0,0.0,0.0001893715232571902,0.00016156953260242353,0.002112888620585572,0.00018538626552609973,0.0,0.0,0.0,0.0,0.0,0.00166865315852205,0.0,0.00046490004649000463,0.00041562759767248546,0.002336448598130841,0.0006664127951256664,0.0005454262116253701,0.003722315280104225,0.00013114754098360657,0.0004587256165490727,6.813381481229134e-05,0.0004704775346977182,0.0,0.0,0.0,0.0,0.0,1.7790745254318704e-05,0.0,0.002081332052513609,0.000524570190875863,0.0,0.0024922118380062306,0.00033404596472474615,0.0,0.003616036624811319,0.002508361204013378,0.0011806375442739079,0.001037344398340249,0.0,0.001484230055658627,0.0013023825940396843,0.0,0.0,0.0013325930038867297,0.00016152213182843054,0.001004145829812195,0.0,0.0,0.0,0.00025148797049207814,0.0,0.001137081490840177,0.0006879419071278425,0.0025581395348837207,0.0013271819503254756,0.0
30 pc Family Grilled Wings,0.0,0.0023004174831728723,0.0007353442482444265,0.0001383508577753182,0.00020726169615435344,0.004031637583479518,0.00195747693717332,0.0007116564417177914,7.530498519001958e-05,0.0001522919945174882,5.078849132786511e-05,0.0,0.0,0.0021754037502069,0.0006387865773271539,0.0004376952911281596,4.800422437174471e-05,0.00011021226882976613,0.0017518386414570248,0.0009277462393143513,0.015782432030656404,0.007532893635541866,0.0004742175410572555,0.0003843689942344651,4.704554008280015e-05,0.00045675657158517367,0.0030207628406939907,0.00020613173191881158,8.520790729379687e-05,0.000381333714667048,0.001252592169907169,0.00011430138990490124,0.0029989680969988823,0.0,0.0002286178779180532,1.0,0.00041828503137137735,0.001854247520482967,0.00017821429278628146,2.4597220514081907e-05,9.778994719342852e-05,0.009047445134300608,0.0,0.009191205905429857,0.00030359853558353426,0.0,0.00033057851239669424,0.0030313280599500417,2.5743338911056765e-05,0.0,0.00030440782531049597,2.3062730627306272e-05,0.00021844660194174757,0.0,0.0,0.0,0.0008940716662302746,0.00012904613399290245,0.0014516798009124845,0.0013243882845915022,0.0071779173483928855,0.00014237239873763139,0.0,2.5187647977431868e-05,0.0,0.0,0.0,0.0010901486161786953,0.0,0.0005692757405381894,0.00020506510817184457,0.0013979021264438187,0.0001018511445522369,5.1333384666718e-05,0.012584546528877825,0.015704330512692884,0.005032994072251426,0.006630931109787572,0.0004098360655737705,0.0,2.5747978783665482e-05,7.71962328238382e-05,0.00012780532692602628,0.0014612302616073534,2.5747978783665482e-05,0.000963504335769511,0.000393303999410044,0.004060691533336575,0.008618551587301588,0.004479107321768854,0.003745404411764706,0.0029488215635307224,0.011073837607762508,0.0036523916439901087,0.020299954552340554,2.5747978783665482e-05,0.0,0.0,2.5705619248367694e-05,0.0,0.0020890109540523632,0.0002183194255773336,0.02779396419714607,0.01172524094383516,0.0,0.0004513427446653795,0.0034854365273748068,0.00042624736555447676,0.03181234268765209,0.000430685042561816,0.00020444671607462305,0.011565236918931058,2.5749967812540233e-05,0.001808627642673836,0.007908628843927233,0.00015014370897859379,7.723001673317029e-05,0.028360123634297324,0.008407750830741263,0.00990473145315418,0.00012834004979593933,0.0,2.5675259320119134e-05,0.004158835526052705,0.0,0.001755793033186656,0.003986483329959357,0.005034599481543373,0.0040433266562801395,2.472493509704537e-05
30 pc Family Mixed Wings,0.00017470300489168413,0.0007272356115796323,0.00020222333320226265,0.0006908245933555235,0.0005071983145409855,0.0013221683561040105,0.0005527111938561787,0.00022495500899820037,0.0008878127522195319,0.0,0.0,0.0,0.0,0.002078862660944206,0.00034656038814763474,0.00012764871074802145,0.00042197060271467756,0.0006696428571428571,0.0005553550106905839,0.0006158324935617512,0.006605005899207821,0.00429342492639843,0.00023730422401518748,0.00011674877997524926,0.00019905779311260035,0.00024445395098698285,0.000501384178464117,0.00011028033260548313,0.0005128731151913017,0.00034413930759171315,0.00020228355659444394,0.0,0.0012311901504787962,0.0,0.00016758840288252054,0.00041828503137137735,1.0,0.0005258729490954985,0.0,7.567158531971244e-05,7.425558773297691e-05,0.005761341698841699,0.0,0.005027254497698195,7.000350017500875e-05,0.00021902206647319718,6.701065469409636e-05,0.0014116603141952528,8.768084173608067e-05,0.0,9.153737013135612e-05,0.00025130363762015457,0.0,0.0,0.0,0.0,0.000208881324462324,0.00020989662591173848,0.00043066837338947975,0.0009645268459972136,0.0032984416546060383,0.0,0.0,0.0,0.0,0.0,0.0,0.0006839555428897122,0.0,0.00013181257802141568,9.375146486663854e-05,0.0003112664299155336,0.0,0.0,0.006443909557834088,0.009709099718603828,0.00303951367781155,0.003301964668978042,0.0006891798759476223,0.0,0.0,0.0,0.00017115960633290543,0.0013304949441192123,0.0,0.00033005478909498974,0.00022634676324128565,0.003186327757259758,0.006028352093439457,0.004111214715605663,0.003335598245722404,0.002604731929672238,0.005163327951170177,0.001165786330075848,0.008063754650350311,0.0,0.000349619788480028,0.0,0.0,0.0,0.000596836765144733,0.00021754894851341551,0.010965141293677812,0.005604495092474169,0.0,0.0003211561621838619,0.0018234016139044072,0.0002702154968587449,0.014271296783272448,0.00033208800332088005,0.0,0.009345258571264763,0.0,0.0017004288037853023,0.004577716181596741,0.0001563640154279162,0.0,0.00961295774029651,0.0027248738868379655,0.003888318842145056,8.678295582747549e-05,0.0,0.0,0.003214584525958871,0.0,0.0013334044482372393,0.002246278755074425,0.005006451612903226,0.0037979919527695257,0.0
30 pc Family Spicy Wings,0.0,0.0009650957053241113,0.0003500998645515278,0.0,4.5697573458849335e-05,0.001306600585717504,0.0006616707956976011,0.0016731151312349682,0.0006948465547191662,0.0008539709649871904,0.00036683785766691124,0.0,0.0,0.0012534694242994002,0.0006604396641192565,0.0003916576911779105,0.0,0.000282326369282891,0.00046500093000186,0.0004962427335885439,0.002971930552975755,0.005340916973017965,0.00045039972976016217,0.0004352835744462937,8.839388314328648e-05,0.0005555555555555556,0.0003230278965439645,0.0003127180005292151,0.00019053667831057478,0.0001856665428889714,7.364131768864451e-05,0.0003188521323236349,0.0005477068801649565,0.0,0.0,0.001854247520482967,0.0005258729490954985,1.0,0.0005181347150259067,0.0,0.0,0.005369583687340696,0.0,0.003183709494389106,0.0009278308927346807,0.0003447800303406427,8.958165367732689e-05,0.0009159306509649984,0.0,0.0,0.0005530667551573475,0.00032902854322612487,0.000399800099950025,0.00018688095683049897,0.0,0.00011828720132481665,0.0002789022407802888,0.0,0.00043842068343521393,0.0009392191064001073,0.002308669052291354,0.0006397367940047524,0.0,0.0,0.00011961722488038278,0.0,0.0,0.00043506634761801175,0.0,0.00019168716654419985,0.00011381095999544757,0.0003287556598275527,0.0,0.0,0.0012987276527526939,0.004702506675168374,0.0017510579308332118,0.002189552705661558,0.0001273074474856779,0.0,0.0,0.0,0.0006311537490532694,0.001418942887548776,0.0,0.0006147361025731097,0.00010530749789385004,0.002284011916583913,0.003992926815355655,0.002414122617311271,0.002167630057803468,0.0016335420637081405,0.003986332574031891,0.001323898653275508,0.0028902318248883317,0.0,0.0,0.0,0.0,0.0,0.00042672229861078187,0.000498603909054647,0.006969662794631781,0.003652843458227234,0.0,0.0010356731875719217,0.001952770208900999,0.0008153651023736184,0.00868488203781356,0.00024134186074574636,0.0,0.009920490188926982,0.0001309757694826457,0.0008179122789080871,0.0019880715705765406,0.00019447685725398678,0.0,0.006868931207996257,0.00173891161554245,0.002399642843855798,0.0,0.0,0.0,0.0030584264923012023,0.0,0.000866608892740484,0.001143372950203099,0.00408997955010225,0.002842275569548297,0.0
30 pc Grilled Wings,0.0,0.005672236700904492,0.000330936381687439,0.0009257544899092761,0.00015429717636167257,0.004060769558426807,0.0004924681344148319,0.0007345919341805627,0.00031543253686617775,8.165264962848044e-05,0.0014745637748832638,0.00016867673104495234,0.0,0.003360569319978914,0.002437708985007011,9.070459328060373e-05,0.00027576697690451566,5.4899807850672524e-05,0.0028442038990445684,0.0003856749311294766,0.004033356381084083,0.0017893427956206594,0.0012390614109811817,0.0023713209652671224,0.0002605184316790413,0.0031931558019038437,0.0009126830734870935,0.0,0.0,0.00020249746878164024,0.0008492189420519811,0.0,0.0009532167281970586,0.0,0.00040933278755628325,0.00017821429278628146,0.0,0.0005181347150259067,1.0,0.00044464206313917296,0.0024784954074938037,0.0034316065886846503,0.0,0.006284191331182494,3.465603881476347e-05,0.0,6.575918984678108e-05,0.001042313936940007,0.0,0.0,0.00022593764121102577,0.0,0.00021352313167259787,0.0004748660199443728,8.052826542116283e-05,0.0006404611320150508,0.00030880638611606486,5.1695616211745244e-05,0.000488851794443782,0.0005803830528148578,0.00581570239647047,0.00013341338136215063,7.414547341884777e-05,0.0,0.0001612513101668951,0.0,0.0001679684219366759,0.00039250869126387797,0.0,0.00019342808730570148,4.625774817281895e-05,0.00032411713311349734,0.0,0.0,0.006485304375695191,0.0043518347777982665,0.03349226654262123,0.018219677251431546,0.0003362474781439139,0.0,0.0,8.541168431841476e-05,0.0,0.003927729772191673,0.0,0.005536377255259559,0.003929418742586003,0.0016295876434745643,0.002268938692350435,0.004398826979472141,0.008604906627608934,0.0043901916693436125,0.004268679884287025,0.0010175564313865998,0.007150498282754349,0.0,8.526603001364257e-05,0.0,0.0,0.0,0.0009512485136741974,0.0,0.013193490656344946,0.007701795651425621,0.0,0.003306826234154791,0.006399136502062372,0.0,0.028409417169107092,0.0004055807916937054,0.0004174668113884946,0.002859064917591658,0.0,0.002900021750163126,0.017359505695431047,0.0002568317238545305,0.0,0.043463021381002456,0.0135985589394413,0.02077741870697997,8.469551960701279e-05,0.0,0.0,0.0028695652173913043,0.0,0.013453868651954267,0.007614418793033617,0.009246487867177522,0.007845188284518828,0.0
30 pc Mixed Wings,0.0,0.0004067520846044336,2.3741267664986972e-05,0.0031525851197982345,6.221613886642194e-05,0.00041093413547676577,8.443806467955755e-05,0.0002653927813163482,0.0007069635913750442,0.0,0.0004219409282700422,0.000499001996007984,0.0,0.0013045098770033544,0.000136578436996367,0.0,0.0006448839208942391,0.0,0.00022678308198208414,0.0,0.0008613565201196587,0.0003884500841641849,0.0,0.00012027181430031872,0.0010913059294288831,0.0007361601884570083,6.672127926932785e-05,0.0,0.0,0.0,2.86286859433152e-05,0.0,8.881625692766804e-05,0.0,0.0,2.4597220514081907e-05,7.567158531971244e-05,0.0,0.00044464206313917296,1.0,0.00025660764690787786,0.0006734857094751021,0.0,0.0010389410497152532,0.0,0.0,0.0,0.00017465069860279442,0.0,0.0,8.143322475570033e-05,0.0,0.0,0.00020437359493153485,0.000390015600624025,0.00037821482602118004,1.6706344234222946e-05,0.00021077036568658446,0.00013504936054127784,0.0,0.0011872372000989364,0.0,0.0,0.0,0.0,0.0004962779156327543,0.0,0.0002504696305572949,0.0,2.5122472051249842e-05,0.0,3.271769536553845e-05,0.0,0.0,0.001172899130674762,0.0015940369547158798,0.011494252873563218,0.0034178809138334233,0.0004889975550122249,0.0,0.0,0.0,0.0,0.003110704483074108,0.0,0.004858736728450603,0.005179934569247546,0.0009347978499649451,0.0007638771006620268,0.0012763241863433313,0.004667268894911172,0.0021379543152919996,0.0010205817315870045,0.00016671668167116802,0.0010739665927838584,0.0,0.0,0.0,0.0,0.0,3.4789869190091844e-05,0.00023685457129322596,0.0026334813590829288,0.0015751425918556837,0.0,0.004520166898470098,0.0019109850819874245,0.0,0.0052389242308380655,0.0016161616161616162,0.0,0.0016205435053602592,0.0,0.0007545271629778672,0.0035666829848241136,0.0,0.0,0.007528997641077038,0.002368631424501518,0.004383415912292281,0.0,0.0,0.0005159958720330237,0.0010607667828458857,0.0,0.0076636741843661045,0.0016412575680210082,0.0028357302005266355,0.0024587284861257463,0.0
