item,$19.99 Crispy Feast,10 pc Grilled Wings,10 pc Grilled Wings Combo,10 pc Mixed Wings,10 pc Mixed Wings Combo,10 pc Spicy Wings,10 pc Spicy Wings Combo,100 pc Family Grilled Wings,100 pc Family Mixed Wings,100 pc Family Spicy Wings,100 pc Grilled Wings,100 pc Mixed Wings,100 pc Spicy Wings,15 pc Crispy Strips,15 pc Grilled Wings,15 pc Grilled Wings Combo,15 pc Mixed Wings,15 pc Mixed Wings Combo,15 pc Spicy Wings,15 pc Spicy Wings Combo,2 pc Crispy Strips,20 Oz Soda,20 pc Crispy Strips,20 pc Grilled Wings,20 pc Mixed Wings,20 pc Spicy Wings,20pc Spicy Feast Deal,24 pc Family Grilled Wings,24 pc Family Mixed Wings,24 pc Family Spicy Wings,25 pc Game Day Pack,3 Strips Lunch,3 pc Crispy Strips Combo,3 pc Grilled Wings,30 pc Crispy Strips,30 pc Family Grilled Wings,30 pc Family Mixed Wings,30 pc Family Spicy Wings,30 pc Grilled Wings,30 pc Mixed Wings,30 pc Spicy Wings,32 Oz Soda,3pc Strips Box,4 pc Crispy Strips,40 pc Family Grilled Wings,40 pc Family Mixed Wings,40 pc Family Spicy Wings,5 pc Crispy Strips Combo,5 pc Grilled Wings,5 pc Spicy Wings,50 pc Family Grilled Wings,50 pc Family Mixed Wings,50 pc Family Spicy Wings,50 pc Grilled Wings,50 pc Mixed Wings,50 pc Spicy Wings,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Strips Meal for 2,7 pc Crispy Strips,75 pc Family Grilled Wings,75 pc Family Mixed Wings,75 pc Family Spicy Wings,75 pc Grilled Wings,75 pc Mixed Wings,75 pc Spicy Wings,8 pc Crispy Strips Combo,8 pc Grilled Wings,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,8 pc Spicy Wings Combo,8pc Grilled Box,8pc Wings Box,Add 5 Grilled Wings,Add 5 Spicy Wings,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Bottled Beverage,Bottled Cream Soda,Bottled Root Beer,Bottled Sparkling Water,Bottled Water,Buffalo Fries,Can Soda,Carrot Sticks,Celery Sticks,Cheese Dip - Large,Cheese Dip - Medium,Cheese Dip - Regular,Cheese Fries - Large,Cheese Fries - Regular,Chicken Sub,Chicken Sub Combo,Dipping Sauce,Domestic Draft Lager,Domestic Lager,Domestic Lager Special,Drink Upgrade,Extra Sauce,Flavor Platter,Flavor Platter Grilled,Fried Corn - Large,Fried Corn - Regular,Grilled Lunch Combo,Honey Mustard Dip - Large,Honey Mustard Dip - Regular,Hot Honey Strips 3pc,Large Buffalo Fries,Large Carrot Sticks,Large Celery Sticks,Large Fruit Punch,Large Lemonade,Large Veggie Sticks,Large Veggie Sticks Spicy,Legendary Feast Bundle,Premium Lager,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Seasoning Pack,Sports Drink,Sub Box,Triple Chocolate Cake,Triple Feast Deal,Veggie Sticks,Veggie Sticks Spicy,Voodoo Fries - Large,Voodoo Fries - Regular,Wings Lunch Combo
24 pc Family Grilled Wings,0.0,0.004094135666107036,0.004447586227209802,5.8908426850460955e-05,0.00020617949397661335,0.011133692674737121,0.004624311507761185,0.0002945421342523048,0.0001472710671261524,2.9454213425230478e-05,0.0,0.0,0.0,0.0018850696592147506,0.0006479926953550705,0.0010308974698830667,0.0,0.00023563370740184382,0.0025330623545698214,0.0012370769638596802,0.059409148478689874,0.015787458395923538,0.00047126741480368764,0.0005007216282289182,5.8908426850460955e-05,0.00038290477452799626,0.022473564843450856,1.0,0.00035345056110276576,0.001413802244411063,0.0022385202203175163,0.0,0.008865718240994374,0.0,0.00011781685370092191,0.0004418132013784572,0.0001472710671261524,0.00038290477452799626,0.0,0.0,2.9454213425230478e-05,0.016877264292657065,0.0,0.0147860151394657,0.00023563370740184382,0.0,0.0001472710671261524,0.00739300756973285,2.9454213425230478e-05,0.0,0.0002650879208270743,0.0,0.00020617949397661335,0.0,0.0,2.9454213425230478e-05,0.004506494654060263,2.9454213425230478e-05,0.005655208977644252,0.0010308974698830667,0.008158817118788842,5.8908426850460955e-05,0.0,2.9454213425230478e-05,2.9454213425230478e-05,0.0,0.0,0.0017967070189390593,0.0,0.0034755971841771965,0.00017672528055138288,0.004477040440635033,0.00011781685370092191,2.9454213425230478e-05,0.022385202203175164,0.0288945833701511,0.003328326117051044,0.012282406998321109,0.0005890842685046096,2.9454213425230478e-05,0.0,5.8908426850460955e-05,0.00020617949397661335,0.0017967070189390593,0.0,0.0006774469087803011,0.00035345056110276576,0.0041530440929574974,0.015551824688521693,0.006656652234102088,0.0021796117934670556,0.002945421342523048,0.02273865276427793,0.009484256722924213,0.052723042031162556,0.0,8.836264027569144e-05,0.0,2.9454213425230478e-05,0.0,0.004653765721186416,2.9454213425230478e-05,0.03664104150098672,0.035904686165355956,0.0,0.0002945421342523048,0.003563959824452888,0.0002945421342523048,0.045182763394303556,0.00023563370740184382,2.9454213425230478e-05,0.0046832199346116465,0.0,0.0009425348296073753,0.0074519159965833115,0.0001472710671261524,2.9454213425230478e-05,0.056993902977820976,0.07457806839268358,0.03776030161114548,2.9454213425230478e-05,0.0,0.0,0.005125033135990103,0.0,0.0012370769638596802,0.007127919648905776,0.004035227239256575,0.006214839032723631,0.0
24 pc Family Mixed Wings,0.0,0.003943314849044978,0.0044362292051756,0.0007393715341959334,0.0004929143561306223,0.0061614294516327784,0.0035736290819470117,0.00024645717806531114,0.0012322858903265558,0.0,0.0,0.0,0.0,0.0007393715341959334,0.0004929143561306223,0.00024645717806531114,0.0,0.0004929143561306223,0.0009858287122612446,0.0004929143561306223,0.07085643869377696,0.019346888478126927,0.0004929143561306223,0.0004929143561306223,0.00012322858903265557,0.00024645717806531114,0.009981515711645102,0.0014787430683918669,1.0,0.0007393715341959334,0.0006161429451632779,0.0,0.00640788662969809,0.0,0.0,0.0004929143561306223,0.0012322858903265558,0.0003696857670979667,0.0,0.0,0.0,0.017991373998767716,0.00012322858903265557,0.015157116451016635,0.0,0.0004929143561306223,0.00024645717806531114,0.005545286506469501,0.0,0.0,0.00024645717806531114,0.0003696857670979667,0.00012322858903265557,0.00012322858903265557,0.0,0.0,0.003450400492914356,0.0012322858903265558,0.0035736290819470117,0.000862600123228589,0.005668515095502156,0.0,0.00012322858903265557,0.0,0.0,0.0,0.0,0.0009858287122612446,0.00012322858903265557,0.002587800369685767,0.0006161429451632779,0.002834257547751078,0.0,0.0,0.024276032039433147,0.036475662353666054,0.002587800369685767,0.013062230437461492,0.0009858287122612446,0.0,0.0,0.00024645717806531114,0.00012322858903265557,0.0013555144793592113,0.0,0.000862600123228589,0.0,0.004313000616142945,0.017621688231669746,0.00640788662969809,0.0029574861367837337,0.004313000616142945,0.023536660505237214,0.008133086876155268,0.044485520640788666,0.0,0.0003696857670979667,0.0,0.0,0.0,0.0014787430683918669,0.0,0.039186691312384475,0.04534812076401725,0.0,0.0004929143561306223,0.003450400492914356,0.0003696857670979667,0.046457178065311154,0.0003696857670979667,0.00012322858903265557,0.0038200862600123228,0.0,0.0011090573012939,0.00751694393099199,0.0003696857670979667,0.0,0.04842883548983364,0.08022181146025878,0.03770794824399261,0.00024645717806531114,0.0,0.0,0.007024029574861368,0.0,0.0022181146025878,0.006284658040665434,0.003943314849044978,0.007024029574861368,0.0
24 pc Family Spicy Wings,0.0,0.012098057943330149,0.018147086914995225,0.0003183699458771092,0.0,0.008595988538681949,0.0060490289716650745,0.0009551098376313276,0.0006367398917542184,0.0003183699458771092,0.0,0.0,0.0003183699458771092,0.001591849729385546,0.0057306590257879654,0.0057306590257879654,0.0,0.0019102196752626551,0.0025469595670168737,0.002228589621139764,0.046163642152180835,0.02355937599490608,0.0006367398917542184,0.002228589621139764,0.0003183699458771092,0.0003183699458771092,0.007640878701050621,0.015281757402101241,0.0019102196752626551,1.0,0.0006367398917542184,0.0,0.006367398917542184,0.0,0.0003183699458771092,0.005093919134033747,0.001591849729385546,0.0006367398917542184,0.0009551098376313276,0.0,0.0003183699458771092,0.026106335561922954,0.0,0.012416427889207259,0.0038204393505253103,0.0009551098376313276,0.0009551098376313276,0.0038204393505253103,0.0,0.0,0.0038204393505253103,0.0003183699458771092,0.0012734797835084368,0.0,0.0,0.0,0.0066857688634192934,0.0003183699458771092,0.005412289079910856,0.002228589621139764,0.004775549188156638,0.0012734797835084368,0.0,0.0003183699458771092,0.0,0.0,0.0,0.0006367398917542184,0.0,0.008277618592804839,0.0012734797835084368,0.004775549188156638,0.0,0.0,0.011142948105698823,0.02451448583253741,0.0038204393505253103,0.013689907672715695,0.0006367398917542184,0.0,0.0,0.0,0.0006367398917542184,0.002228589621139764,0.0003183699458771092,0.0006367398917542184,0.0003183699458771092,0.003183699458771092,0.00795924864692773,0.0060490289716650745,0.0038204393505253103,0.0070041388092964025,0.030245144858325374,0.009232728430436167,0.026106335561922954,0.0,0.0,0.0,0.0,0.0,0.0019102196752626551,0.0,0.038204393505253106,0.03724928366762178,0.0,0.0009551098376313276,0.0025469595670168737,0.0,0.0518943011779688,0.0012734797835084368,0.0003183699458771092,0.01942056669850366,0.0,0.0028653295128939827,0.0070041388092964025,0.0009551098376313276,0.0,0.05603311047437122,0.07131486787647245,0.026424705507800062,0.0003183699458771092,0.0,0.0,0.0073225087551735115,0.0,0.0009551098376313276,0.0060490289716650745,0.006367398917542184,0.00795924864692773,0.0003183699458771092
25 pc Game Day Pack,0.0,0.01594780717651323,0.012776368249365712,0.00021142926180983448,0.00042285852361966897,0.011326567596955418,0.003624501631025734,6.040836051709557e-05,3.0204180258547784e-05,0.0,6.040836051709557e-05,0.0,0.0,0.00048326688413676455,0.004349401957230881,0.003503684909991543,0.00024163344206838228,0.0003624501631025734,0.002386130240425275,0.0005134710643953123,0.04560831219040715,0.008064516129032258,0.00027183762232693004,0.0035338890902500905,0.0001812250815512867,0.0003020418025854778,0.02328742297934034,0.0022955176996496316,0.0001510209012927389,6.040836051709557e-05,1.0,0.00027183762232693004,0.0029902138455962304,0.0,3.0204180258547784e-05,0.0027183762232693004,0.00027183762232693004,9.061254077564335e-05,0.0011477588498248158,3.0204180258547784e-05,9.061254077564335e-05,0.003624501631025734,0.0,0.007943699407998066,0.00042285852361966897,0.00012081672103419114,9.061254077564335e-05,0.003201643107406065,0.0,0.0,0.0006946961459465991,0.00027183762232693004,0.0,0.0001510209012927389,0.0,3.0204180258547784e-05,0.006554307116104869,0.00021142926180983448,0.0035338890902500905,0.0,0.004530627038782167,9.061254077564335e-05,0.0,3.0204180258547784e-05,3.0204180258547784e-05,0.0,0.0,0.0006342877854295034,0.0,0.006342877854295034,0.0001812250815512867,0.002597559502235109,0.0,0.0,0.03512746164069107,0.044309532439289596,0.002929805485079135,0.01362208529660505,0.0,0.0,0.0,0.0,6.040836051709557e-05,0.002114292618098345,0.0,0.0,0.0,0.0024767427812009183,0.006342877854295034,0.005104506463694575,0.002929805485079135,0.003473480729732995,0.019511900447021866,0.011205750875921228,0.018635979219523983,0.0,3.0204180258547784e-05,0.0,9.061254077564335e-05,0.0,0.005497160807055697,0.0,0.010692279811525915,0.011870242841609278,0.0,0.0006644919656880512,0.00721879908179292,0.0,0.04545729128911442,0.0,3.0204180258547784e-05,0.0011477588498248158,0.0,3.0204180258547784e-05,0.017095566026338046,0.005708590068865531,0.0,0.05028996013048206,0.10607708106801982,0.03675848737465265,6.040836051709557e-05,0.0,0.0,0.004621239579557811,0.0,6.040836051709557e-05,0.017941283073577383,0.006101244412226653,0.0077020659659296845,6.040836051709557e-05
3 Strips Lunch,0.0,0.009764035801464606,0.027054515866558177,0.0010170870626525631,0.0008136696501220504,0.01627339300244101,0.011187957689178194,0.0,0.0002034174125305126,0.0,0.0,0.0,0.0,0.0008136696501220504,0.0024410089503661514,0.0028478437754271765,0.0002034174125305126,0.0004068348250610252,0.003661513425549227,0.0008136696501220504,0.0435313262815297,0.004882017900732303,0.0,0.0018307567127746134,0.0,0.0,0.022986167615947926,0.0,0.0,0.0,0.0018307567127746134,1.0,0.00467860048820179,0.0,0.0,0.0010170870626525631,0.0,0.0008136696501220504,0.0,0.0,0.0002034174125305126,0.0014239218877135883,0.0,0.006305939788445891,0.0004068348250610252,0.0002034174125305126,0.0004068348250610252,0.010577705451586655,0.0,0.0,0.0,0.0002034174125305126,0.0002034174125305126,0.0002034174125305126,0.0,0.0,0.025223759153783564,0.0014239218877135883,0.014849471114727422,0.0012205044751830757,0.0028478437754271765,0.0002034174125305126,0.0,0.0,0.0,0.0002034174125305126,0.0,0.0004068348250610252,0.0,0.016069975589910496,0.0010170870626525631,0.011391375101708706,0.0002034174125305126,0.0,0.03112286411716843,0.024206672091131,0.0016273393002441008,0.037021969080553295,0.0,0.0,0.0,0.0,0.0,0.0010170870626525631,0.0,0.0002034174125305126,0.0002034174125305126,0.0004068348250610252,0.0022375915378356386,0.013832384052074858,0.0006102522375915378,0.0024410089503661514,0.029088689991863304,0.026647681041497152,0.031529698942229456,0.0,0.0,0.0,0.0,0.0,0.0052888527257933275,0.0,0.010374288039056143,0.03722538649308381,0.005085435313262815,0.0008136696501220504,0.02481692432872254,0.0008136696501220504,0.00467860048820179,0.0,0.0,0.0004068348250610252,0.0,0.0,0.0018307567127746134,0.0006102522375915378,0.0,0.02563059397884459,0.4387713588283157,0.022375915378356388,0.0,0.0,0.0,0.0058991049633848654,0.0,0.0012205044751830757,0.007933279088689993,0.0016273393002441008,0.004475183075671277,0.014442636289666395
3 pc Crispy Strips Combo,1.8356033628253606e-05,0.022210800690186865,0.06424611769888762,0.001358346488490767,0.005084621315026249,0.018190829325599324,0.024945849700796652,3.671206725650721e-05,0.00011013620176952164,0.0,1.8356033628253606e-05,0.0,0.0,0.0006608172106171298,0.007801314292007783,0.010004038327398216,0.0007158853115018907,0.0010646499504387093,0.0050662652813979955,0.001486838723888542,0.11562465582436947,0.007874738426520797,0.00011013620176952164,0.004038327398215793,0.0005873930761041154,0.000844377546899666,0.019622599948603107,0.005525166122104336,0.0009545137486691876,0.0003671206725650721,0.001817247329197107,0.000422188773449833,1.0,0.0,3.671206725650721e-05,0.005121333382282756,0.001486838723888542,0.0006241051433606227,0.0011564301185799772,9.178016814126803e-05,0.00011013620176952164,0.005231469584052278,7.342413451301442e-05,0.012225118396416903,0.0019457395645948823,0.0005873930761041154,0.0002936965380520577,0.041392855831711886,0.0,0.0,0.0007893094460149051,0.0003120525716803113,0.00014684826902602884,0.00012849223539777524,0.00011013620176952164,0.0,0.07777451448291053,0.0049377730460002205,0.0513968941591101,0.0031021696831748597,0.005818862660156393,0.00018356033628253606,0.00011013620176952164,3.671206725650721e-05,0.0,0.0,0.0,0.0024229964389294763,0.0,0.05995080582987628,0.004295311869011344,0.031664158008737474,0.00018356033628253606,1.8356033628253606e-05,0.017805352619406,0.016226733727376187,0.0014684826902602885,0.013216344212342596,1.8356033628253606e-05,0.0,0.0,3.671206725650721e-05,0.00011013620176952164,0.001303278387606006,0.0,0.002202724035390433,0.0007893094460149051,0.0007158853115018907,0.0070670729468776386,0.014244282095524799,0.0010646499504387093,0.00244135247255773,0.020448621461874518,0.03261867175740666,0.04144792393259664,0.0,1.8356033628253606e-05,0.0,1.8356033628253606e-05,0.0,0.002386284371672969,0.00014684826902602884,0.015969749256580637,0.05071772091486471,3.671206725650721e-05,0.0003671206725650721,0.009985682293769962,0.001450126656632035,0.011307316715004222,0.00022027240353904328,0.00014684826902602884,0.0008076654796431587,0.0,0.0006241051433606227,0.0045890084070634015,0.0009728697822974411,0.0,0.034362494952090754,0.1930504056683432,0.029644994309629576,0.00011013620176952164,0.0,1.8356033628253606e-05,0.00758104188846874,0.0,0.0029186093468923234,0.016116597525606666,0.0018539593964536144,0.005818862660156393,0.00025698447079555047
3 pc Grilled Wings,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 pc Crispy Strips,0.0,0.022099447513812154,0.009208103130755065,0.001841620626151013,0.0,0.011049723756906077,0.011049723756906077,0.022099447513812154,0.01289134438305709,0.007366482504604052,0.009208103130755065,0.0,0.003683241252302026,0.022099447513812154,0.0055248618784530384,0.001841620626151013,0.0,0.0,0.001841620626151013,0.001841620626151013,0.055248618784530384,0.0055248618784530384,0.03314917127071823,0.01841620626151013,0.001841620626151013,0.0055248618784530384,0.007366482504604052,0.007366482504604052,0.0,0.001841620626151013,0.001841620626151013,0.0,0.003683241252302026,0.0,1.0,0.016574585635359115,0.003683241252302026,0.0,0.009208103130755065,0.0,0.0055248618784530384,0.011049723756906077,0.0,0.020257826887661142,0.011049723756906077,0.0,0.0,0.001841620626151013,0.0,0.0,0.020257826887661142,0.0055248618784530384,0.0,0.027624309392265192,0.0,0.001841620626151013,0.0,0.0,0.003683241252302026,0.0,0.014732965009208104,0.011049723756906077,0.0055248618784530384,0.0,0.009208103130755065,0.001841620626151013,0.001841620626151013,0.001841620626151013,0.0,0.003683241252302026,0.0,0.009208103130755065,0.0,0.0,0.014732965009208104,0.01289134438305709,0.02578268876611418,0.01289134438305709,0.0,0.0,0.0,0.0,0.0,0.01289134438305709,0.0,0.003683241252302026,0.001841620626151013,0.01289134438305709,0.01289134438305709,0.01289134438305709,0.03683241252302026,0.001841620626151013,0.03867403314917127,0.007366482504604052,0.03683241252302026,0.0,0.0,0.0,0.0,0.0,0.001841620626151013,0.0,0.143646408839779,0.0570902394106814,0.0,0.007366482504604052,0.009208103130755065,0.0,0.4014732965009208,0.0055248618784530384,0.001841620626151013,0.01289134438305709,0.0,0.007366482504604052,0.03130755064456722,0.0,0.0,0.19889502762430938,0.09023941068139964,0.1860036832412523,0.0,0.0,0.0,0.0055248618784530384,0.0,0.016574585635359115,0.03314917127071823,0.040515653775322284,0.03867403314917127,0.0
30 pc Family Grilled Wings,0.0,0.006257564442613241,0.0038884453943810677,0.00015450776401514175,0.0002832642340277599,0.010120258542991785,0.004841243272474442,0.0007467875260731852,7.725388200757088e-05,0.00015450776401514175,5.150258800504726e-05,0.0,0.0,0.0023691190482321737,0.0012103108181186104,0.0009270465840908506,5.150258800504726e-05,0.00012875647001261813,0.0028583936342801227,0.0010815543481059924,0.04921072283882265,0.011588082301135632,0.0004892745860479489,0.0006952849380681379,5.150258800504726e-05,0.0005150258800504725,0.02379419565833183,0.0003862694100378544,0.00010300517601009451,0.00041202070404037806,0.0023176164602271266,0.00012875647001261813,0.007184611026704092,0.0,0.00023176164602271265,1.0,0.0005407771740529962,0.002214611284217032,0.00023176164602271265,2.575129400252363e-05,0.00010300517601009451,0.014034455231375377,0.0,0.014781242757448562,0.0004377719980429017,0.0,0.00036051811603533075,0.006000051502588005,2.575129400252363e-05,0.0,0.0003862694100378544,2.575129400252363e-05,0.00023176164602271265,0.0,0.0,0.0,0.0036051811603533077,0.00015450776401514175,0.004145958334406304,0.0015708289341539413,0.01050652795302964,0.00015450776401514175,0.0,2.575129400252363e-05,0.0,0.0,0.0,0.0012618134061236578,0.0,0.002291865166224603,0.00025751294002523625,0.003527927278345737,0.00010300517601009451,5.150258800504726e-05,0.02577704529652615,0.03249813303118482,0.005794041150567816,0.012901398295264337,0.00041202070404037806,0.0,2.575129400252363e-05,7.725388200757088e-05,0.00012875647001261813,0.0015965802281564649,2.575129400252363e-05,0.0010558030541034688,0.00041202070404037806,0.004300466098421446,0.010738289599052353,0.005871295032575387,0.004197460922411351,0.0034764246903406897,0.02371694177632426,0.00909020678289084,0.041408080756057994,2.575129400252363e-05,0.0,0.0,2.575129400252363e-05,0.0,0.005073004918497154,0.00023176164602271265,0.05281590399917596,0.029073210928849173,0.0,0.0004635232920454253,0.004763989390466871,0.0004635232920454253,0.07843844153168697,0.0004377719980429017,0.00020601035202018903,0.013261916411299668,2.575129400252363e-05,0.0019055957561867484,0.010377771483017021,0.00018025905801766538,7.725388200757088e-05,0.08482476244431282,0.07336543661318981,0.03509901372543971,0.00012875647001261813,0.0,2.575129400252363e-05,0.005356269152524914,0.0,0.002085854814204414,0.006592331264646049,0.006051554090593052,0.005613782092550151,2.575129400252363e-05
30 pc Family Mixed Wings,0.00017554638813306416,0.005003072061792329,0.003159834986395155,0.0009655051347318529,0.001141051522864917,0.008162907048187484,0.003335381374528219,0.00026331958219959624,0.0009655051347318529,0.0,0.0,0.0,0.0,0.0027209690160624944,0.0014043711050645133,0.0006144123584657246,0.0005266391643991925,0.001053278328798385,0.0017554638813306416,0.0009655051347318529,0.055033792679715615,0.012288247169314492,0.00026331958219959624,0.0004388659703326604,0.00026331958219959624,0.0003510927762661283,0.012288247169314492,0.0004388659703326604,0.0008777319406653208,0.0004388659703326604,0.0007899587465987888,0.0,0.007109628719389098,0.0,0.00017554638813306416,0.0018432370753971737,1.0,0.0008777319406653208,0.0,8.777319406653208e-05,8.777319406653208e-05,0.016764680066707626,0.0,0.015623628543842711,0.00017554638813306416,0.0003510927762661283,8.777319406653208e-05,0.006144123584657246,8.777319406653208e-05,0.0,0.00017554638813306416,0.0003510927762661283,0.0,0.0,0.0,0.0,0.0023698762397963663,0.0003510927762661283,0.003159834986395155,0.0015799174931975775,0.008601773018520144,0.0,0.0,0.0,0.0,0.0,0.0,0.001053278328798385,0.0,0.0014921442991310454,0.00017554638813306416,0.0019310102694637058,0.0,0.0,0.029842885982620908,0.045729834108663214,0.0046519792855262004,0.014043711050645133,0.0007021855525322566,0.0,0.0,0.0,0.00017554638813306416,0.0017554638813306416,0.0,0.0004388659703326604,0.00026331958219959624,0.0038620205389274117,0.011234968840516106,0.008513999824453613,0.004739752479592733,0.00421311331519354,0.025541999473360836,0.007109628719389098,0.037479153866409196,0.0,0.0003510927762661283,0.0,0.0,0.0,0.003510927762661283,0.00026331958219959624,0.04608092688492934,0.03423154568594751,0.0,0.0003510927762661283,0.004125340121127008,0.0003510927762661283,0.08812428684279822,0.0003510927762661283,0.0,0.01430703063284473,0.0,0.0020187834635302378,0.009567278153251996,0.00026331958219959624,0.0,0.0768893180022821,0.07495830773281839,0.03791801983674186,8.777319406653208e-05,0.0,0.0,0.006407443166856842,0.0,0.002194329851663302,0.007285175107522163,0.008513999824453613,0.00886509260071974,0.0
30 pc Family Spicy Wings,0.0,0.009432726319926634,0.007991615354382288,0.0,0.00013101008777675882,0.011397877636578017,0.005633433774400629,0.002096161404428141,0.0007860605266605528,0.0009170706144373117,0.0003930302633302764,0.0,0.0,0.0018341412288746233,0.0036682824577492466,0.002620201755535176,0.0,0.0005240403511070353,0.0019651513166513822,0.0009170706144373117,0.035634743875278395,0.020175553517620858,0.0005240403511070353,0.0022271714922048997,0.00013101008777675882,0.0009170706144373117,0.011659897812131535,0.0017031311410978646,0.0003930302633302764,0.00026202017555351765,0.0003930302633302764,0.0005240403511070353,0.004454342984409799,0.0,0.0,0.011266867548801258,0.001310100877767588,1.0,0.001310100877767588,0.0,0.0,0.02069959386872789,0.0,0.01323201886545264,0.003013232018865453,0.000655050438883794,0.00013101008777675882,0.00550242368662387,0.0,0.0,0.001310100877767588,0.0005240403511070353,0.0005240403511070353,0.00026202017555351765,0.0,0.00013101008777675882,0.004585353072186558,0.0,0.004585353072186558,0.0018341412288746233,0.007860605266605529,0.0009170706144373117,0.0,0.0,0.00013101008777675882,0.0,0.0,0.0007860605266605528,0.0,0.0031442421066422113,0.00026202017555351765,0.002882221931088694,0.0,0.0,0.008384645617712565,0.03091838071531508,0.0031442421066422113,0.012838988602122363,0.00013101008777675882,0.0,0.0,0.0,0.000655050438883794,0.002096161404428141,0.0,0.0009170706144373117,0.00013101008777675882,0.003013232018865453,0.009170706144373117,0.006288484213284423,0.0035372723699724877,0.0031442421066422113,0.02751211843311935,0.011397877636578017,0.01873444255207651,0.0,0.0,0.0,0.0,0.0,0.0035372723699724877,0.000655050438883794,0.040482117123018475,0.031573431154198875,0.0,0.0011790907899908293,0.005633433774400629,0.0011790907899908293,0.07624787108607363,0.00026202017555351765,0.0,0.017817371937639197,0.00013101008777675882,0.0010480807022140706,0.005240403511070352,0.0003930302633302764,0.0,0.07886807284160881,0.070614437311673,0.03380060264640377,0.0,0.0,0.0,0.007598585091052011,0.0,0.0017031311410978646,0.004978383335516835,0.008384645617712565,0.008515655705489322,0.0
30 pc Grilled Wings,0.0,0.03802346493106106,0.005052667637235591,0.0012845765179412521,0.0003425537381176672,0.024492592275413207,0.0029117067740001713,0.000856384345294168,0.0003425537381176672,8.56384345294168e-05,0.0015414918215295025,0.0001712768690588336,0.0,0.004367560161000257,0.009677143101824099,0.000428192172647084,0.0003425537381176672,8.56384345294168e-05,0.00882075875652993,0.0005994690417059176,0.03297079729382547,0.005052667637235591,0.0013702149524706688,0.008735120322000514,0.0003425537381176672,0.00453883703005909,0.021837800805001285,0.0,0.0,0.0002569153035882504,0.0032542605121178383,0.0,0.005395221375353258,0.0,0.000428192172647084,0.0007707459107647512,0.0,0.000856384345294168,1.0,0.0005138306071765008,0.0029117067740001713,0.009848419970882932,0.0,0.019183009334589364,8.56384345294168e-05,0.0,8.56384345294168e-05,0.0044531985955296735,0.0,0.0,0.000428192172647084,0.0,0.0002569153035882504,0.0005994690417059176,8.56384345294168e-05,0.0006851074762353344,0.003425537381176672,8.56384345294168e-05,0.003511175815706089,0.0009420227798235849,0.014901087608118523,0.0001712768690588336,8.56384345294168e-05,0.0,0.0001712768690588336,0.0,0.0001712768690588336,0.0005994690417059176,0.0,0.00214096086323542,8.56384345294168e-05,0.0019696839941765864,0.0,0.0,0.02945962147811938,0.020210670548942364,0.04932773828894408,0.0749336302132397,0.0003425537381176672,0.0,0.0,8.56384345294168e-05,0.0,0.0051383060717650085,0.0,0.007279266935000428,0.00453883703005909,0.0019696839941765864,0.004196283291941424,0.008992035625588764,0.012075019268647768,0.007022351631412178,0.020724501156118867,0.006080328851588593,0.0326282435557078,0.0,8.56384345294168e-05,0.0,0.0,0.0,0.005480859809882675,0.0,0.054294767491650256,0.045987839342296825,0.0,0.0035968142502355058,0.01421598013188319,0.0,0.16947846193371585,0.000428192172647084,0.000428192172647084,0.004367560161000257,0.0,0.003425537381176672,0.03536867346064914,0.000428192172647084,0.0,0.3291941423310782,0.3613941937141389,0.19491307698895263,8.56384345294168e-05,0.0,0.0,0.005652136678941509,0.0,0.021666523935942452,0.024150038537295537,0.015500556649824441,0.017984071251177527,0.0
